"N","min(origNodeNums)","q1(origNodeNums)","med(origNodeNums)","q3(origNodeNums)","max(origNodeNums)","avg(origNodeNums)","std(origNodeNums)","min(fluidMechPressure_timeDeriv1)","q1(fluidMechPressure_timeDeriv1)","med(fluidMechPressure_timeDeriv1)","q3(fluidMechPressure_timeDeriv1)","max(fluidMechPressure_timeDeriv1)","avg(fluidMechPressure_timeDeriv1)","std(fluidMechPressure_timeDeriv1)","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,2,2,2,2,2,2,0,0.61909,0.61909,0.61909,0.61909,0.61909,0.61909,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.38
1,2,2,2,2,2,2,0,0.62691,0.62691,0.62691,0.62691,0.62691,0.62691,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.39
1,2,2,2,2,2,2,0,0.63467,0.63467,0.63467,0.63467,0.63467,0.63467,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.4
1,2,2,2,2,2,2,0,0.64236,0.64236,0.64236,0.64236,0.64236,0.64236,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.41
1,2,2,2,2,2,2,0,0.64999,0.64999,0.64999,0.64999,0.64999,0.64999,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.42
1,2,2,2,2,2,2,0,0.65756,0.65756,0.65756,0.65756,0.65756,0.65756,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.43
1,2,2,2,2,2,2,0,0.66506,0.66506,0.66506,0.66506,0.66506,0.66506,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.44
1,2,2,2,2,2,2,0,0.67249,0.67249,0.67249,0.67249,0.67249,0.67249,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.45
1,2,2,2,2,2,2,0,0.67986,0.67986,0.67986,0.67986,0.67986,0.67986,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.46
1,2,2,2,2,2,2,0,0.68716,0.68716,0.68716,0.68716,0.68716,0.68716,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.47
1,2,2,2,2,2,2,0,0.69439,0.69439,0.69439,0.69439,0.69439,0.69439,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.48
1,2,2,2,2,2,2,0,0.70155,0.70155,0.70155,0.70155,0.70155,0.70155,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.49
1,2,2,2,2,2,2,0,0.70864,0.70864,0.70864,0.70864,0.70864,0.70864,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.5
1,2,2,2,2,2,2,0,0.71566,0.71566,0.71566,0.71566,0.71566,0.71566,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.51
1,2,2,2,2,2,2,0,0.72261,0.72261,0.72261,0.72261,0.72261,0.72261,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.52
1,2,2,2,2,2,2,0,0.72948,0.72948,0.72948,0.72948,0.72948,0.72948,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.53
1,2,2,2,2,2,2,0,0.73629,0.73629,0.73629,0.73629,0.73629,0.73629,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.54
1,2,2,2,2,2,2,0,0.74302,0.74302,0.74302,0.74302,0.74302,0.74302,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.55
1,2,2,2,2,2,2,0,0.74967,0.74967,0.74967,0.74967,0.74967,0.74967,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.56
1,2,2,2,2,2,2,0,0.75625,0.75625,0.75625,0.75625,0.75625,0.75625,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.57
1,2,2,2,2,2,2,0,0.76275,0.76275,0.76275,0.76275,0.76275,0.76275,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.58
1,2,2,2,2,2,2,0,0.76918,0.76918,0.76918,0.76918,0.76918,0.76918,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.59
1,2,2,2,2,2,2,0,0.77553,0.77553,0.77553,0.77553,0.77553,0.77553,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.6
1,2,2,2,2,2,2,0,0.78181,0.78181,0.78181,0.78181,0.78181,0.78181,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.61
1,2,2,2,2,2,2,0,0.788,0.788,0.788,0.788,0.788,0.788,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.62
1,2,2,2,2,2,2,0,0.79412,0.79412,0.79412,0.79412,0.79412,0.79412,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.63
1,2,2,2,2,2,2,0,0.80016,0.80016,0.80016,0.80016,0.80016,0.80016,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.64
1,2,2,2,2,2,2,0,0.80611,0.80611,0.80611,0.80611,0.80611,0.80611,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.65
1,2,2,2,2,2,2,0,0.81199,0.81199,0.81199,0.81199,0.81199,0.81199,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.66
1,2,2,2,2,2,2,0,0.81779,0.81779,0.81779,0.81779,0.81779,0.81779,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.67
1,2,2,2,2,2,2,0,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.68
1,2,2,2,2,2,2,0,0.82913,0.82913,0.82913,0.82913,0.82913,0.82913,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.69
1,2,2,2,2,2,2,0,0.83468,0.83468,0.83468,0.83468,0.83468,0.83468,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.7
1,2,2,2,2,2,2,0,0.84014,0.84014,0.84014,0.84014,0.84014,0.84014,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.71
1,2,2,2,2,2,2,0,0.84552,0.84552,0.84552,0.84552,0.84552,0.84552,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.72
1,2,2,2,2,2,2,0,0.85082,0.85082,0.85082,0.85082,0.85082,0.85082,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.73
1,2,2,2,2,2,2,0,0.85603,0.85603,0.85603,0.85603,0.85603,0.85603,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.74
1,2,2,2,2,2,2,0,0.86116,0.86116,0.86116,0.86116,0.86116,0.86116,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.75
1,2,2,2,2,2,2,0,0.8662,0.8662,0.8662,0.8662,0.8662,0.8662,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.76
1,2,2,2,2,2,2,0,0.87115,0.87115,0.87115,0.87115,0.87115,0.87115,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.77
1,2,2,2,2,2,2,0,0.87601,0.87601,0.87601,0.87601,0.87601,0.87601,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.78
1,2,2,2,2,2,2,0,0.88079,0.88079,0.88079,0.88079,0.88079,0.88079,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.79
1,2,2,2,2,2,2,0,0.88548,0.88548,0.88548,0.88548,0.88548,0.88548,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.8
1,2,2,2,2,2,2,0,0.89008,0.89008,0.89008,0.89008,0.89008,0.89008,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.81
1,2,2,2,2,2,2,0,0.8946,0.8946,0.8946,0.8946,0.8946,0.8946,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.82
1,2,2,2,2,2,2,0,0.89902,0.89902,0.89902,0.89902,0.89902,0.89902,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.83
1,2,2,2,2,2,2,0,0.90335,0.90335,0.90335,0.90335,0.90335,0.90335,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.84
1,2,2,2,2,2,2,0,0.9076,0.9076,0.9076,0.9076,0.9076,0.9076,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.85
1,2,2,2,2,2,2,0,0.91175,0.91175,0.91175,0.91175,0.91175,0.91175,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.86
1,2,2,2,2,2,2,0,0.91581,0.91581,0.91581,0.91581,0.91581,0.91581,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.87
1,2,2,2,2,2,2,0,0.91978,0.91978,0.91978,0.91978,0.91978,0.91978,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.88
1,2,2,2,2,2,2,0,0.92365,0.92365,0.92365,0.92365,0.92365,0.92365,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.89
1,2,2,2,2,2,2,0,0.92744,0.92744,0.92744,0.92744,0.92744,0.92744,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.9
1,2,2,2,2,2,2,0,0.93113,0.93113,0.93113,0.93113,0.93113,0.93113,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.91
1,2,2,2,2,2,2,0,0.93473,0.93473,0.93473,0.93473,0.93473,0.93473,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.92
1,2,2,2,2,2,2,0,0.93824,0.93824,0.93824,0.93824,0.93824,0.93824,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.93
1,2,2,2,2,2,2,0,0.94165,0.94165,0.94165,0.94165,0.94165,0.94165,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.94
1,2,2,2,2,2,2,0,0.94497,0.94497,0.94497,0.94497,0.94497,0.94497,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.95
1,2,2,2,2,2,2,0,0.94819,0.94819,0.94819,0.94819,0.94819,0.94819,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.96
1,2,2,2,2,2,2,0,0.95132,0.95132,0.95132,0.95132,0.95132,0.95132,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.97
1,2,2,2,2,2,2,0,0.95435,0.95435,0.95435,0.95435,0.95435,0.95435,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.98
1,2,2,2,2,2,2,0,0.95729,0.95729,0.95729,0.95729,0.95729,0.95729,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.99
1,2,2,2,2,2,2,0,0.96013,0.96013,0.96013,0.96013,0.96013,0.96013,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6
1,2,2,2,2,2,2,0,0.96288,0.96288,0.96288,0.96288,0.96288,0.96288,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.01
1,2,2,2,2,2,2,0,0.96553,0.96553,0.96553,0.96553,0.96553,0.96553,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.02
1,2,2,2,2,2,2,0,0.96808,0.96808,0.96808,0.96808,0.96808,0.96808,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.03
1,2,2,2,2,2,2,0,0.97054,0.97054,0.97054,0.97054,0.97054,0.97054,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.04
1,2,2,2,2,2,2,0,0.97289,0.97289,0.97289,0.97289,0.97289,0.97289,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.05
1,2,2,2,2,2,2,0,0.97516,0.97516,0.97516,0.97516,0.97516,0.97516,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.06
1,2,2,2,2,2,2,0,0.97732,0.97732,0.97732,0.97732,0.97732,0.97732,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.07
1,2,2,2,2,2,2,0,0.97939,0.97939,0.97939,0.97939,0.97939,0.97939,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.08
1,2,2,2,2,2,2,0,0.98136,0.98136,0.98136,0.98136,0.98136,0.98136,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.09
1,2,2,2,2,2,2,0,0.98323,0.98323,0.98323,0.98323,0.98323,0.98323,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.1
1,2,2,2,2,2,2,0,0.985,0.985,0.985,0.985,0.985,0.985,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.11
1,2,2,2,2,2,2,0,0.98667,0.98667,0.98667,0.98667,0.98667,0.98667,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.12
1,2,2,2,2,2,2,0,0.98825,0.98825,0.98825,0.98825,0.98825,0.98825,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.13
1,2,2,2,2,2,2,0,0.98973,0.98973,0.98973,0.98973,0.98973,0.98973,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.14
1,2,2,2,2,2,2,0,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.15
1,2,2,2,2,2,2,0,0.99238,0.99238,0.99238,0.99238,0.99238,0.99238,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.16
1,2,2,2,2,2,2,0,0.99356,0.99356,0.99356,0.99356,0.99356,0.99356,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.17
1,2,2,2,2,2,2,0,0.99464,0.99464,0.99464,0.99464,0.99464,0.99464,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.18
1,2,2,2,2,2,2,0,0.99562,0.99562,0.99562,0.99562,0.99562,0.99562,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.19
1,2,2,2,2,2,2,0,0.9965,0.9965,0.9965,0.9965,0.9965,0.9965,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.2
1,2,2,2,2,2,2,0,0.99728,0.99728,0.99728,0.99728,0.99728,0.99728,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.21
1,2,2,2,2,2,2,0,0.99796,0.99796,0.99796,0.99796,0.99796,0.99796,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.22
1,2,2,2,2,2,2,0,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.23
1,2,2,2,2,2,2,0,0.99903,0.99903,0.99903,0.99903,0.99903,0.99903,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.24
1,2,2,2,2,2,2,0,0.99941,0.99941,0.99941,0.99941,0.99941,0.99941,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.25
1,2,2,2,2,2,2,0,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.26
1,2,2,2,2,2,2,0,0.91469,0.91469,0.91469,0.91469,0.91469,0.91469,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.27
1,2,2,2,2,2,2,0,0.61941,0.61941,0.61941,0.61941,0.61941,0.61941,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6.28
