origElemNum,globCoord-x,globCoord-y,fluidMechVelocity-real-x,fluidMechVelocity-real-y,fluidMechVelocity-imag-x,fluidMechVelocity-imag-y,locCoord-xi,locCoord-eta
76,0.00765,-3.37756e-19,3.5414e-15,-0.132543,-4.63345e-15,0.0236252,1,0.188677
76,0.00766,0,3.61235e-15,-0.134566,-4.59642e-15,0.0217072,1,0.162724
76,0.00767,0,3.67785e-15,-0.136585,-4.55668e-15,0.0197248,1,0.136771
76,0.00768,-3.39081e-19,3.73763e-15,-0.138601,-4.51447e-15,0.0176779,1,0.110818
76,0.00769,0,3.80966e-15,-0.140613,-4.47217e-15,0.0155667,1,0.0848652
76,0.0077,-3.39964e-19,3.86981e-15,-0.142623,-4.4268e-15,0.013391,1,0.0589122
76,0.00771,0,3.94255e-15,-0.144629,-4.38096e-15,0.0111508,1,0.0329592
76,0.00772,0,4.0094e-15,-0.146633,-4.33285e-15,0.00884629,1,0.0070062
76,0.00773,0,4.07653e-15,-0.148632,-4.28306e-15,0.00647733,1,-0.0189468
76,0.00774,0,4.14392e-15,-0.150629,-4.23159e-15,0.00404395,1,-0.0448998
76,0.00775,0,4.2115e-15,-0.152623,-4.17844e-15,0.00154615,1,-0.0708528
76,0.00776,-3.42613e-19,4.27274e-15,-0.154613,-4.12362e-15,-0.00101607,1,-0.0968058
76,0.00777,0,4.34773e-15,-0.1566,-4.06716e-15,-0.00364271,1,-0.122759
76,0.00778,3.43496e-19,4.42313e-15,-0.158584,-4.00875e-15,-0.00633377,1,-0.148712
76,0.00779,-3.43937e-19,4.47792e-15,-0.160564,-3.94948e-15,-0.00908926,1,-0.174665
76,0.0078,0,4.55389e-15,-0.162542,-3.88764e-15,-0.0119092,1,-0.200618
76,0.00781,0,4.62326e-15,-0.164516,-3.82445e-15,-0.0147935,1,-0.226571
76,0.00782,0,4.69283e-15,-0.166487,-3.75959e-15,-0.0177422,1,-0.252524
76,0.00783,0,4.76268e-15,-0.168455,-3.69307e-15,-0.0207554,1,-0.278477
76,0.00784,0,4.83277e-15,-0.170419,-3.62485e-15,-0.023833,1,-0.30443
76,0.00785,0,4.90315e-15,-0.172381,-3.55497e-15,-0.026975,1,-0.330383
76,0.00786,0,4.9738e-15,-0.174339,-3.48341e-15,-0.0301814,1,-0.356336
76,0.00787,0,5.04472e-15,-0.176294,-3.41018e-15,-0.0334523,1,-0.382289
76,0.00788,0,5.11592e-15,-0.178245,-3.33529e-15,-0.0367875,1,-0.408242
76,0.00789,0,5.18737e-15,-0.180194,-3.2587e-15,-0.0401872,1,-0.434195
76,0.0079,-3.48794e-19,5.251e-15,-0.182139,-3.18227e-15,-0.0436513,1,-0.460148
76,0.00791,0,5.33112e-15,-0.184081,-3.10053e-15,-0.0471799,1,-0.486101
76,0.00792,0,5.4034e-15,-0.18602,-3.01893e-15,-0.0507728,1,-0.512054
76,0.00793,0,5.47595e-15,-0.187956,-2.93566e-15,-0.0544302,1,-0.538007
76,0.00794,-3.5056e-19,5.54029e-15,-0.189888,-2.85314e-15,-0.058152,1,-0.56396
76,0.00795,0,5.62185e-15,-0.191817,-2.76408e-15,-0.0619382,1,-0.589913
76,0.00796,0,5.69521e-15,-0.193743,-2.67578e-15,-0.0657888,1,-0.615866
76,0.00797,-3.51884e-19,5.76011e-15,-0.195666,-2.58874e-15,-0.0697039,1,-0.641819
76,0.00798,0,5.84275e-15,-0.197586,-2.49416e-15,-0.0736834,1,-0.667772
76,0.00799,-3.52767e-19,5.90802e-15,-0.199502,-2.40413e-15,-0.0777272,1,-0.693725
76,0.008,0,5.99137e-15,-0.201415,-2.30584e-15,-0.0818356,1,-0.719678
76,0.00801,-3.5365e-19,6.05701e-15,-0.203325,-2.21282e-15,-0.0860083,1,-0.745631
76,0.00802,0,6.14107e-15,-0.205232,-2.11082e-15,-0.0902455,1,-0.771584
76,0.00803,0,6.21633e-15,-0.207135,-2.0108e-15,-0.094547,1,-0.797537
76,0.00804,0,6.29171e-15,-0.209035,-1.90911e-15,-0.098913,1,-0.82349
76,0.00805,-3.55416e-19,6.35824e-15,-0.210932,-1.81014e-15,-0.103343,1,-0.849443
76,0.00806,-3.55858e-19,6.43422e-15,-0.212826,-1.70529e-15,-0.107838,1,-0.875396
76,0.00807,0,6.51992e-15,-0.214717,-1.59399e-15,-0.112398,1,-0.901349
76,0.00808,0,6.59669e-15,-0.216604,-1.48558e-15,-0.117021,1,-0.927302
76,0.00809,-3.57182e-19,6.66397e-15,-0.218488,-1.38071e-15,-0.121709,1,-0.953255
76,0.0081,0,6.75073e-15,-0.220369,-1.26378e-15,-0.126462,1,-0.979208
72,0.00811,3.58066e-19,6.83776e-15,-0.22222,-1.14004e-15,-0.131368,1,0.990968
72,0.00812,3.58507e-19,6.91529e-15,-0.223886,-1.00062e-15,-0.136717,1,0.94555
72,0.00813,3.58949e-19,6.99127e-15,-0.225429,-8.59172e-16,-0.142161,1,0.900133
72,0.00814,3.5939e-19,7.06605e-15,-0.226847,-7.15638e-16,-0.1477,1,0.854715
72,0.00815,3.59832e-19,7.1387e-15,-0.228142,-5.70107e-16,-0.153333,1,0.809297
72,0.00816,3.60273e-19,7.21019e-15,-0.229313,-4.22473e-16,-0.159062,1,0.763879
72,0.00817,3.60715e-19,7.28012e-15,-0.23036,-2.72809e-16,-0.164886,1,0.718462
72,0.00818,3.61156e-19,7.34845e-15,-0.231283,-1.2113e-16,-0.170805,1,0.673044
72,0.00819,3.61598e-19,7.41559e-15,-0.232082,3.26541e-17,-0.176818,1,0.627626
72,0.0082,3.62039e-19,7.48094e-15,-0.232758,1.88464e-16,-0.182927,1,0.582208
72,0.00821,3.62481e-19,7.54463e-15,-0.23331,3.46351e-16,-0.189131,1,0.536791
72,0.00822,3.62922e-19,7.60695e-15,-0.233738,5.06268e-16,-0.19543,1,0.491373
72,0.00823,3.63364e-19,7.66788e-15,-0.234042,6.68197e-16,-0.201824,1,0.445955
72,0.00824,3.63805e-19,7.72715e-15,-0.234223,8.32209e-16,-0.208312,1,0.400537
72,0.00825,3.64247e-19,7.78468e-15,-0.234279,9.98252e-16,-0.214896,1,0.35512
72,0.00826,3.64688e-19,7.84107e-15,-0.234212,1.16644e-15,-0.221575,1,0.309702
72,0.00827,3.6513e-19,7.89564e-15,-0.234021,1.33653e-15,-0.228349,1,0.264284
72,0.00828,3.65571e-19,7.94901e-15,-0.233706,1.50883e-15,-0.235217,1,0.218866
72,0.00829,3.66013e-19,8.00071e-15,-0.233267,1.68303e-15,-0.242181,1,0.173449
72,0.0083,3.66454e-19,8.05068e-15,-0.232705,1.85933e-15,-0.24924,1,0.128031
72,0.00831,3.66896e-19,8.09952e-15,-0.232019,2.03779e-15,-0.256394,1,0.0826131
72,0.00832,3.67337e-19,8.14645e-15,-0.231209,2.21811e-15,-0.263642,1,0.0371953
72,0.00833,3.67779e-19,8.19205e-15,-0.230275,2.40058e-15,-0.270986,1,-0.00822246
72,0.00834,3.6822e-19,8.23629e-15,-0.229217,2.58511e-15,-0.278425,1,-0.0536402
72,0.00835,3.68662e-19,8.27893e-15,-0.228035,2.77178e-15,-0.285959,1,-0.099058
72,0.00836,3.69103e-19,8.31998e-15,-0.22673,2.9604e-15,-0.293587,1,-0.144476
72,0.00837,3.69545e-19,8.35926e-15,-0.225301,3.15095e-15,-0.301311,1,-0.189894
72,0.00838,3.69986e-19,8.39727e-15,-0.223748,3.34367e-15,-0.30913,1,-0.235311
72,0.00839,3.70428e-19,8.43387e-15,-0.222071,3.53845e-15,-0.317043,1,-0.280729
72,0.0084,3.70869e-19,8.469e-15,-0.22027,3.73541e-15,-0.325052,1,-0.326147
72,0.00841,3.71311e-19,8.50245e-15,-0.218346,3.93428e-15,-0.333156,1,-0.371565
72,0.00842,3.71752e-19,8.53409e-15,-0.216298,4.13506e-15,-0.341355,1,-0.416982
72,0.00843,3.72194e-19,8.5645e-15,-0.214126,4.33803e-15,-0.349648,1,-0.4624
72,0.00844,3.72635e-19,8.59338e-15,-0.21183,4.54305e-15,-0.358037,1,-0.507818
72,0.00845,3.73077e-19,8.62107e-15,-0.20941,4.75029e-15,-0.366521,1,-0.553236
72,0.00846,3.73518e-19,8.64667e-15,-0.206867,4.95926e-15,-0.375099,1,-0.598653
72,0.00847,3.7396e-19,8.67093e-15,-0.2042,5.17043e-15,-0.383773,1,-0.644071
72,0.00848,3.74401e-19,8.69379e-15,-0.201408,5.38366e-15,-0.392542,1,-0.689489
72,0.00849,3.74843e-19,8.71503e-15,-0.198494,5.59893e-15,-0.401405,1,-0.734907
72,0.0085,3.75284e-19,8.73483e-15,-0.195455,5.81626e-15,-0.410364,1,-0.780324
72,0.00851,3.75726e-19,8.75341e-15,-0.192292,6.03583e-15,-0.419418,1,-0.825742
72,0.00852,3.76167e-19,8.7698e-15,-0.189006,6.25706e-15,-0.428566,1,-0.87116
72,0.00853,3.76609e-19,8.785e-15,-0.185596,6.48054e-15,-0.43781,1,-0.916578
72,0.00854,3.7705e-19,8.79868e-15,-0.182062,6.70606e-15,-0.447149,1,-0.961995
68,0.00855,5.66238e-18,8.90839e-15,-0.17835,7.24464e-15,-0.456588,1,0.987027
68,0.00856,6.04694e-18,8.82424e-15,-0.174164,7.72196e-15,-0.466118,1,0.907546
68,0.00857,6.054e-18,8.7168e-15,-0.169721,8.18515e-15,-0.475687,1,0.828065
68,0.00858,6.06106e-18,8.59363e-15,-0.165023,8.65361e-15,-0.485294,1,0.748584
68,0.00859,6.06813e-18,8.45475e-15,-0.160069,9.12735e-15,-0.494942,1,0.669103
68,0.0086,6.07519e-18,8.30015e-15,-0.154858,9.60636e-15,-0.504628,1,0.589622
68,0.00861,6.08226e-18,8.12983e-15,-0.149392,1.00906e-14,-0.514353,1,0.51014
68,0.00862,6.08932e-18,7.94379e-15,-0.143671,1.05802e-14,-0.524117,1,0.430659
68,0.00863,5.71536e-18,7.73619e-15,-0.137693,1.10523e-14,-0.533921,1,0.351178
68,0.00864,5.72198e-18,7.51884e-15,-0.131459,1.15519e-14,-0.543764,1,0.271697
68,0.00865,5.72861e-18,7.28607e-15,-0.12497,1.2057e-14,-0.553645,1,0.192216
68,0.00866,5.73523e-18,7.03745e-15,-0.118224,1.25672e-14,-0.563566,1,0.112735
68,0.00867,5.74185e-18,6.77292e-15,-0.111223,1.30826e-14,-0.573526,1,0.033254
68,0.00868,5.74847e-18,6.49308e-15,-0.103966,1.36035e-14,-0.583525,1,-0.0462271
68,0.00869,5.7551e-18,6.19734e-15,-0.0964527,1.41295e-14,-0.593564,1,-0.125708
68,0.0087,5.76172e-18,5.88588e-15,-0.0886837,1.46608e-14,-0.603641,1,-0.205189
68,0.00871,5.76834e-18,5.55873e-15,-0.0806589,1.51974e-14,-0.613757,1,-0.28467
68,0.00872,5.77497e-18,5.21586e-15,-0.0723783,1.57393e-14,-0.623913,1,-0.364151
68,0.00873,5.78159e-18,4.85729e-15,-0.0638417,1.62864e-14,-0.634108,1,-0.443632
68,0.00874,5.78821e-18,4.48301e-15,-0.0550493,1.68388e-14,-0.644341,1,-0.523114
68,0.00875,5.79483e-18,4.09302e-15,-0.046001,1.73965e-14,-0.654614,1,-0.602595
68,0.00876,5.80146e-18,3.68733e-15,-0.0366968,1.79594e-14,-0.664926,1,-0.682076
68,0.00877,6.19528e-18,3.26708e-15,-0.0271368,1.85563e-14,-0.675277,1,-0.761557
68,0.00878,5.8147e-18,2.82882e-15,-0.0173208,1.91011e-14,-0.685668,1,-0.841038
68,0.00879,5.82132e-18,2.376e-15,-0.00724904,1.96799e-14,-0.696097,1,-0.920519
68,0.0088,0,1.90306e-15,0.00307864,1.98093e-14,-0.706566,1,-1
